date,label,t_value,horizon,future_ret
2018-04-24 18:00:00,-1,-11.38426273199892,36.0,-0.05178468807866676
2018-04-24 19:00:00,-1,-12.27231129144936,36.0,-0.060373181194051995
2018-04-24 20:00:00,-1,-12.921419406639902,36.0,-0.05968978276311743
2018-04-24 21:00:00,-1,-13.76055343806886,36.0,-0.07741329647488326
2018-04-24 22:00:00,-1,-14.028169629338427,36.0,-0.07360084477296724
2018-04-24 23:00:00,-1,-13.805179849087759,35.0,-0.08098595237845829
2018-04-25 00:00:00,-1,-13.14468251076457,34.0,-0.08931426080096327
2018-04-25 01:00:00,-1,-12.287544136312198,33.0,-0.07934642306198914
2018-04-25 02:00:00,-1,-12.41538662311116,15.0,-0.07147362652134803
2018-04-25 03:00:00,-1,-10.832285123091472,14.0,-0.07523171987641608
2018-04-25 04:00:00,-1,-10.380397327384681,30.0,-0.07824369332927084
2018-04-25 05:00:00,-1,-9.60915604676895,30.0,-0.0534248923360402
2018-04-25 06:00:00,-1,-12.117135925838852,10.0,-0.05510253725502634
2018-04-25 07:00:00,-1,-11.561791696838975,9.0,-0.05408209721648716
2018-04-25 08:00:00,-1,-9.791582840319366,8.0,-0.05188368884643957
2018-04-25 09:00:00,-1,-7.537181471797467,7.0,-0.04529814062833937
2018-04-25 10:00:00,-1,-6.554861750088515,30.0,-0.055289288170564
2018-04-25 11:00:00,-1,-5.959369394215189,29.0,-0.037224838462380894
2018-04-25 12:00:00,-1,-5.424404620177982,28.0,-0.04616669921663086
2018-04-25 13:00:00,-1,-4.7862250167668465,27.0,-0.03779387942734547
2018-04-25 14:00:00,-1,-4.178520860767969,26.0,-0.026154289259127994
2018-04-25 15:00:00,1,14.316829981306688,6.0,0.020891302396553346
2018-04-25 16:00:00,1,11.281939639164863,6.0,0.025173212746667284
2018-04-25 17:00:00,-1,-4.004030210385062,23.0,-0.020981123670582913
2018-04-25 18:00:00,-1,-3.795203286509857,22.0,-0.023926898052539225
2018-04-25 19:00:00,1,3.951029113232923,36.0,0.02278377058640757
2018-04-25 20:00:00,1,4.674792097183292,36.0,0.024039735099337767
2018-04-25 21:00:00,1,5.63330359981866,36.0,0.016595230245081805
2018-04-25 22:00:00,1,7.176318740010926,36.0,0.018670160497870958
2018-04-25 23:00:00,1,10.257225531151619,36.0,0.04784158149542761
2018-04-26 00:00:00,1,11.775851958533375,36.0,0.06220830961866808
2018-04-26 01:00:00,1,11.954836887843735,36.0,0.060623708220570505
2018-04-26 02:00:00,1,11.466929740874289,35.0,0.05462638098806649
2018-04-26 03:00:00,1,11.20203160848878,34.0,0.04990561452292952
2018-04-26 04:00:00,1,11.170227902827614,33.0,0.05042805604876577
2018-04-26 05:00:00,1,11.066321481008728,32.0,0.040111982082866815
2018-04-26 06:00:00,1,11.86508321432755,31.0,0.04244668911335592
2018-04-26 07:00:00,1,12.608394318393332,30.0,0.05216534318112309
2018-04-26 08:00:00,1,12.379226628536058,29.0,0.04725394910419323
2018-04-26 09:00:00,1,12.563790039716977,27.0,0.06718892955169253
2018-04-26 10:00:00,1,11.633433249077557,26.0,0.06366123332953388
2018-04-26 11:00:00,1,10.75827168949175,25.0,0.056089362713475754
2018-04-26 12:00:00,1,10.139556887969476,24.0,0.04909610109277329
2018-04-26 13:00:00,1,9.898906311411181,23.0,0.054228096932723346
2018-04-26 14:00:00,1,9.587663057492803,12.0,0.046345105314359314
2018-04-26 15:00:00,1,10.6081649306616,11.0,0.05162691284476684
2018-04-26 16:00:00,1,9.823203612210627,9.0,0.053121907383603784
2018-04-26 17:00:00,1,8.078586216716397,8.0,0.04306042204170857
2018-04-26 18:00:00,1,7.58447920620941,7.0,0.0467990321340539
2018-04-26 19:00:00,1,5.526271555033599,6.0,0.04673985550668758
2018-04-26 20:00:00,1,5.324523738758666,6.0,0.024352159468438606
2018-04-26 21:00:00,1,4.551926923316944,16.0,0.01951615735862333
2018-04-26 22:00:00,-1,-3.768525216349863,34.0,-0.0042072970307877045
2018-04-26 23:00:00,-1,-4.266694051760191,33.0,-0.016225577745304975
2018-04-27 00:00:00,-1,-4.223668393581394,32.0,-0.01511687129528283
2018-04-27 01:00:00,-1,-4.224487218849063,31.0,-0.018308292198183196
2018-04-27 02:00:00,-1,-4.088818884292462,30.0,-0.017438026357041614
2018-04-27 03:00:00,1,5.243453470249771,9.0,0.011851835787556109
2018-04-27 04:00:00,1,6.87999634207081,8.0,0.015397170837867291
2018-04-27 05:00:00,1,6.25385499088501,7.0,0.014293478260869463
2018-04-27 06:00:00,1,5.46375366441973,6.0,0.015386122022611248
2018-04-27 07:00:00,-1,-5.453548088705412,20.0,-0.015136554507872102
2018-04-27 08:00:00,-1,-6.247477897871931,17.0,-0.029619090732716735
2018-04-27 09:00:00,-1,-6.522723572955758,16.0,-0.026702702702702696
2018-04-27 10:00:00,-1,-7.488918693408428,15.0,-0.035048231511254024
2018-04-27 11:00:00,-1,-7.151196799188599,14.0,-0.03712259761927683
2018-04-27 12:00:00,-1,-6.388956931348953,13.0,-0.03520334351390453
2018-04-27 13:00:00,-1,-5.624658789741841,12.0,-0.030705626493830906
2018-04-27 14:00:00,-1,-5.105687910112787,11.0,-0.022263249348392744
2018-04-27 15:00:00,-1,-5.733897302353086,10.0,-0.025976133548268443
2018-04-27 16:00:00,1,6.4187798033564345,36.0,0.020126993025085804
2018-04-27 17:00:00,1,7.724813238119161,36.0,0.020564776891571324
2018-04-27 18:00:00,1,9.16104023547582,36.0,0.01425642132527516
2018-04-27 19:00:00,1,11.330273626144203,36.0,0.02494444143314012
2018-04-27 20:00:00,1,13.38899926165158,36.0,0.030622281480186198
2018-04-27 21:00:00,1,14.330735747966973,32.0,0.056868282120254854
2018-04-27 22:00:00,1,13.420390047299664,34.0,0.0461948080763257
2018-04-27 23:00:00,1,12.580810292782537,33.0,0.042528494201664824
2018-04-28 00:00:00,1,11.826190632290308,32.0,0.05684059530213359
2018-04-28 01:00:00,1,11.507207540745142,31.0,0.04747306453404421
2018-04-28 02:00:00,1,10.806252224032065,30.0,0.03565898283492741
2018-04-28 03:00:00,1,10.045383149373581,29.0,0.03897935350241277
2018-04-28 04:00:00,1,9.237491377373125,28.0,0.03223546667542343
2018-04-28 05:00:00,1,8.51831891077315,27.0,0.03278939875150577
2018-04-28 06:00:00,1,7.766544654278609,26.0,0.029059045623683666
2018-04-28 07:00:00,1,7.093416514914325,25.0,0.033468493150684786
2018-04-28 08:00:00,1,6.3508148382037,24.0,0.03760755231828883
2018-04-28 09:00:00,1,5.836990430924386,23.0,0.022997483294280974
2018-04-28 10:00:00,1,5.163492756632078,22.0,0.01648073295607655
2018-04-28 11:00:00,1,4.768892312509444,21.0,0.02121392603822625
2018-04-28 12:00:00,1,4.109112972418259,20.0,0.020705479970992702
2018-04-28 13:00:00,1,3.4325784126615972,19.0,0.008447932929828594
2018-04-28 14:00:00,1,3.4189616500274576,18.0,-0.0007205527063113282
2018-04-28 15:00:00,1,5.082434926360424,14.0,0.023078917797562326
2018-04-28 16:00:00,1,4.214035456427627,13.0,0.01407243986548723
2018-04-28 17:00:00,1,4.201494116308335,12.0,0.01605288007554284
2018-04-28 18:00:00,1,3.821240013249439,11.0,0.01689308919078547
2018-04-28 19:00:00,1,3.234643553198952,10.0,0.010220847114051024
2018-04-28 20:00:00,1,3.556930204165221,9.0,0.00890764181903414
2018-04-28 21:00:00,1,4.744998779671768,8.0,0.01758156729570537
2018-04-28 22:00:00,1,3.708249936039132,7.0,0.016674719493208645
2018-04-28 23:00:00,-1,-3.527634183704973,18.0,-0.008773994735603141
2018-04-29 00:00:00,-1,-4.122762092536717,17.0,-0.010267203709441342
2018-04-29 01:00:00,-1,-4.8156783583229394,16.0,-0.012903707018721566
2018-04-29 02:00:00,-1,-6.3319859327653,10.0,-0.027957711730060675
2018-04-29 03:00:00,-1,-5.287366838798831,9.0,-0.02189919819144115
2018-04-29 04:00:00,-1,-5.003141042294689,8.0,-0.021558101196263224
2018-04-29 05:00:00,-1,-4.476922745836092,7.0,-0.022178100709699278
2018-04-29 06:00:00,-1,-3.4649204231902844,6.0,-0.014822144901629142
2018-04-29 07:00:00,-1,-2.66824189511128,6.0,-0.01808643411672628
2018-04-29 08:00:00,1,3.472820168463386,19.0,-0.001558788598574723
2018-04-29 09:00:00,1,7.733952251444537,18.0,0.01499471789233131
2018-04-29 10:00:00,1,7.906116770005025,17.0,0.0120273436660292
2018-04-29 11:00:00,1,10.005567330415792,16.0,0.024325235800306766
2018-04-29 12:00:00,1,9.441146471043384,15.0,0.01694604052361015
2018-04-29 13:00:00,1,8.261130621693894,14.0,0.01422939376965826
2018-04-29 14:00:00,1,7.623171537648435,13.0,0.011788093702987501
2018-04-29 15:00:00,1,8.009462865061003,12.0,0.01192945500660958
2018-04-29 16:00:00,1,8.253375991369385,11.0,0.012310239538984247
2018-04-29 17:00:00,1,7.950063696426878,9.0,0.015986959994818584
2018-04-29 18:00:00,-1,-7.38905308521063,36.0,-0.037727145952672236
2018-04-29 19:00:00,-1,-8.112092353530825,36.0,-0.03781472073057024
2018-04-29 20:00:00,-1,-8.816705936400357,36.0,-0.037041806163619295
2018-04-29 21:00:00,-1,-9.422526756070443,36.0,-0.03150053590568058
2018-04-29 22:00:00,-1,-9.974532988390468,36.0,-0.03754440994782826
2018-04-29 23:00:00,-1,-9.964031531441295,36.0,-0.038200718522140464
2018-04-30 00:00:00,-1,-10.115380900440133,36.0,-0.04827131477916857
2018-04-30 01:00:00,-1,-10.30258979369973,36.0,-0.05984076433121022
2018-04-30 02:00:00,-1,-10.294286640305701,36.0,-0.051222388678162756
2018-04-30 03:00:00,-1,-10.262168314704699,36.0,-0.05272045625922672
2018-04-30 04:00:00,-1,-9.95734255407791,36.0,-0.03707684040838255
2018-04-30 05:00:00,-1,-9.86396903506139,36.0,-0.033982723566303386
2018-04-30 06:00:00,-1,-9.6029854182961,35.0,-0.037420544318315874
2018-04-30 07:00:00,-1,-9.135908492320485,34.0,-0.029189189189189224
2018-04-30 08:00:00,-1,-9.080970590661162,33.0,-0.028811213012631898
2018-04-30 09:00:00,-1,-9.031337144727758,32.0,-0.020602253269203508
2018-04-30 10:00:00,-1,-9.828215599192546,30.0,-0.02777777777777779
2018-04-30 11:00:00,-1,-10.263034962735583,29.0,-0.03262723758934172
2018-04-30 12:00:00,-1,-10.182175729527772,28.0,-0.033441208198489725
2018-04-30 13:00:00,-1,-10.009517365854258,26.0,-0.040388608561868766
2018-04-30 14:00:00,-1,-9.551269575662811,25.0,-0.03803925798101815
2018-04-30 15:00:00,-1,-9.199560625376716,24.0,-0.03647009257958933
2018-04-30 16:00:00,-1,-9.604038128919415,16.0,-0.03782647853497445
2018-04-30 17:00:00,-1,-8.863572259957937,14.0,-0.03319296507307412
2018-04-30 18:00:00,-1,-8.998681441391138,12.0,-0.036507561436672886
2018-04-30 19:00:00,-1,-8.266992518167775,10.0,-0.03873636705528394
2018-04-30 20:00:00,-1,-7.287292984404528,9.0,-0.03977845995320184
2018-04-30 21:00:00,-1,-5.732319625323376,8.0,-0.029991542515125924
2018-04-30 22:00:00,-1,-5.098921428284566,7.0,-0.034117901101273995
2018-04-30 23:00:00,-1,-3.597633995546833,6.0,-0.027915113714155337
2018-05-01 00:00:00,1,4.1867522043202925,36.0,-0.005630067604286748
2018-05-01 01:00:00,1,6.7878538156755,35.0,0.01567565167192142
2018-05-01 02:00:00,1,7.121177408958419,34.0,0.019933110367892803
2018-05-01 03:00:00,1,7.033049950451624,33.0,0.01665759148340351
2018-05-01 04:00:00,1,7.28986491343359,32.0,0.01736983742188003
2018-05-01 05:00:00,1,7.604976589557804,36.0,0.01979655712050077
2018-05-01 06:00:00,1,7.291316483347006,36.0,0.014569979376846343
2018-05-01 07:00:00,1,7.327188761646052,36.0,0.016843230959462607
2018-05-01 08:00:00,1,7.1432240383626855,36.0,0.014530866948963661
2018-05-01 09:00:00,1,7.4496716051939105,36.0,0.018735959097398114
2018-05-01 10:00:00,1,8.444324708855177,36.0,0.020618556701030855
2018-05-01 11:00:00,1,9.362536968059175,36.0,0.020886747414021745
2018-05-01 12:00:00,1,12.421851630891839,24.0,0.022303669601752008
2018-05-01 13:00:00,1,12.16960098724569,23.0,0.033027336472341684
2018-05-01 14:00:00,1,12.056034488004551,22.0,0.024524625411543433
2018-05-01 15:00:00,1,11.26578458563286,36.0,0.038198064870561765
2018-05-01 16:00:00,1,11.34786593538937,36.0,0.033069196428571423
2018-05-01 17:00:00,1,11.34649646285039,36.0,0.031804008908685955
2018-05-01 18:00:00,1,10.700938995768828,36.0,0.020655515721943907
2018-05-01 19:00:00,1,10.228491744288334,36.0,0.022893039804313897
2018-05-01 20:00:00,1,9.939049132226215,36.0,0.026105043044957865
2018-05-01 21:00:00,1,9.25778899011642,35.0,0.020102836291258752
2018-05-01 22:00:00,1,8.990629942330697,36.0,0.015006881365262847
2018-05-01 23:00:00,1,9.027494681518187,36.0,0.018935330096335745
2018-05-02 00:00:00,1,8.51728662225819,36.0,0.0135068194577459
2018-05-02 01:00:00,1,8.918067134408044,36.0,0.03335880652556722
2018-05-02 02:00:00,1,8.397956264777982,36.0,0.041446656209265686
2018-05-02 03:00:00,1,8.327434314249096,36.0,0.04548830094988965
2018-05-02 04:00:00,1,8.263115306498406,36.0,0.04080282311424788
2018-05-02 05:00:00,1,7.891312531953379,36.0,0.05324206541356702
2018-05-02 06:00:00,1,7.623409191027735,35.0,0.05477429024863345
2018-05-02 07:00:00,1,7.628099983542033,36.0,0.05569348893677062
2018-05-02 08:00:00,1,8.28671520394655,36.0,0.05409396707323744
2018-05-02 09:00:00,1,9.011964125434792,36.0,0.053703845690438845
2018-05-02 10:00:00,1,9.70356710374487,36.0,0.05242415310210813
2018-05-02 11:00:00,1,10.460108265609291,36.0,0.06810868592994956
2018-05-02 12:00:00,1,11.334840333549081,36.0,0.046333945435467205
2018-05-02 13:00:00,1,12.21801597320232,36.0,0.0624779151943462
2018-05-02 14:00:00,1,12.27265026752473,36.0,0.059198924257120256
2018-05-02 15:00:00,1,12.30372771158488,36.0,0.058637049104538264
2018-05-02 16:00:00,1,12.160376021289593,36.0,0.05160498965052751
2018-05-02 17:00:00,1,12.243999708833323,36.0,0.05459766965176316
2018-05-02 18:00:00,1,11.967452071156291,36.0,0.05457522084999766
2018-05-02 19:00:00,1,11.917043138792451,36.0,0.06073553094291251
2018-05-02 20:00:00,1,11.807873414081076,36.0,0.0625851236764643
2018-05-02 21:00:00,1,11.67044077912546,36.0,0.05525017924261855
2018-05-02 22:00:00,1,11.799379963526645,36.0,0.05387205387205385
2018-05-02 23:00:00,1,11.562233225659964,36.0,0.04622312671848272
2018-05-03 00:00:00,1,11.700272935871215,36.0,0.05485515894542692
2018-05-03 01:00:00,1,11.459747171039133,36.0,0.05297201089610715
2018-05-03 02:00:00,1,10.95317101099171,35.0,0.053074869212234255
2018-05-03 03:00:00,1,10.400387440305735,34.0,0.04777537796976228
2018-05-03 04:00:00,1,9.99888131396139,33.0,0.04819420286723641
2018-05-03 05:00:00,1,10.310387613262593,18.0,0.056823087549646045
2018-05-03 06:00:00,1,11.847857000338255,17.0,0.06484482046151507
2018-05-03 07:00:00,1,11.767848901826348,16.0,0.06437026489418374
2018-05-03 08:00:00,1,11.41646142220586,15.0,0.061439736377136844
2018-05-03 09:00:00,1,11.228030675472962,14.0,0.06508804942514979
2018-05-03 10:00:00,1,10.037017402628743,9.0,0.0470017789734023
2018-05-03 11:00:00,1,9.892929094314223,8.0,0.04771777476255101
2018-05-03 12:00:00,1,8.050297435165223,7.0,0.04834365156945797
2018-05-03 13:00:00,1,6.050056371540391,10.0,0.049494657192159064
2018-05-03 14:00:00,1,4.733220655067896,9.0,0.03864104032754212
2018-05-03 15:00:00,1,4.583406437819985,36.0,0.03768884177047438
2018-05-03 16:00:00,1,4.534393283276981,36.0,0.04194744649290105
2018-05-03 17:00:00,1,4.397566946979137,36.0,0.023321421854429092
2018-05-03 18:00:00,1,4.40807946774592,36.0,0.009387687805280098
2018-05-03 19:00:00,1,5.113324608320911,36.0,0.011904145211922845
2018-05-03 20:00:00,1,5.501304356968501,36.0,0.015846824408468407
2018-05-03 21:00:00,1,5.87252771436834,36.0,0.021143451143451175
2018-05-03 22:00:00,1,6.206093036672289,36.0,0.02434622047489121
2018-05-03 23:00:00,1,6.650540090757471,36.0,0.007955392612412071
2018-05-04 00:00:00,1,9.664423430163096,36.0,0.030649659970541254
2018-05-04 01:00:00,1,9.717623834974525,36.0,0.030784260741233638
2018-05-04 02:00:00,1,10.138511615938764,36.0,0.030021124049157688
2018-05-04 03:00:00,1,10.42649499062333,36.0,0.03223324391207605
2018-05-04 04:00:00,1,10.368253041185865,36.0,0.02614011518313708
2018-05-04 05:00:00,1,10.380138985267289,36.0,0.028114996050388807
2018-05-04 06:00:00,1,9.90642219451417,35.0,0.030610862792902704
2018-05-04 07:00:00,1,9.271502382518403,34.0,0.021605990188484414
2018-05-04 08:00:00,1,9.30702113737258,33.0,0.022482479171404446
2018-05-04 09:00:00,1,9.21899209999002,32.0,0.018293185093679387
2018-05-04 10:00:00,1,9.75936773227604,31.0,0.01944759352777492
2018-05-04 11:00:00,1,10.200659921490338,30.0,0.023476947272576876
2018-05-04 12:00:00,1,9.987440140139045,29.0,0.01739246703556674
2018-05-04 13:00:00,1,11.002116367000971,28.0,0.019510636543535798
2018-05-04 14:00:00,1,11.73223026338664,27.0,0.02446274144270122
2018-05-04 15:00:00,1,11.403599947744063,24.0,0.025981810665564264
2018-05-04 16:00:00,1,11.586833054933452,23.0,0.03517168746936927
2018-05-04 17:00:00,1,10.528916113594915,22.0,0.02382327461738387
2018-05-04 18:00:00,1,10.747589155944665,21.0,0.03296360268869791
2018-05-04 19:00:00,1,9.682646782649664,20.0,0.031182482964932534
2018-05-04 20:00:00,1,8.669825711863487,19.0,0.026257572311700228
2018-05-04 21:00:00,1,7.678069491157184,18.0,0.02544132381650832
2018-05-04 22:00:00,1,6.705091741871849,17.0,0.02049753289473677
2018-05-04 23:00:00,1,6.072198134738584,16.0,0.02238928939237894
2018-05-05 00:00:00,1,5.190966379045681,15.0,0.021368972293383415
2018-05-05 01:00:00,-1,-4.742868006232671,36.0,-0.018982715846038167
2018-05-05 02:00:00,-1,-5.82341538625616,36.0,-0.03420839245894991
2018-05-05 03:00:00,-1,-6.211731315947951,36.0,-0.028606456885982845
2018-05-05 04:00:00,-1,-6.958931056082037,36.0,-0.03183884318530805
2018-05-05 05:00:00,1,7.547607420094719,10.0,0.013641283260838577
2018-05-05 06:00:00,-1,-7.892226666006887,36.0,-0.02265372168284785
2018-05-05 07:00:00,-1,-8.678527935349333,36.0,-0.025893314221357544
2018-05-05 08:00:00,-1,-9.663636289845204,36.0,-0.02504929153002955
2018-05-05 09:00:00,-1,-10.680358753820675,36.0,-0.03170999857483148
2018-05-05 10:00:00,-1,-10.95380487149181,35.0,-0.03675011139466111
2018-05-05 11:00:00,-1,-10.746268062903729,34.0,-0.03628166160081059
2018-05-05 12:00:00,-1,-10.530314375541032,33.0,-0.03590071051377963
2018-05-05 13:00:00,-1,-10.296817175258306,32.0,-0.04094575519257915
2018-05-05 14:00:00,-1,-10.060875926879824,36.0,-0.05858522589509407
2018-05-05 15:00:00,-1,-10.206375073658403,36.0,-0.06017688417914058
2018-05-05 16:00:00,-1,-10.218546500361951,36.0,-0.0512224579066487
2018-05-05 17:00:00,-1,-10.432858588609108,36.0,-0.05831151369329857
2018-05-05 18:00:00,-1,-10.360857116864292,36.0,-0.04617737003058109
2018-05-05 19:00:00,-1,-10.621861336522155,36.0,-0.0524938925081434
2018-05-05 20:00:00,-1,-10.812991838145921,36.0,-0.05640973424294882
2018-05-05 21:00:00,-1,-10.662419156487234,36.0,-0.03245368933043569
2018-05-05 22:00:00,-1,-11.779257543507416,36.0,-0.04524152106885926
2018-05-05 23:00:00,-1,-12.247857231940474,36.0,-0.05379521141110544
2018-05-06 00:00:00,-1,-11.792082427335417,36.0,-0.04597806869628307
2018-05-06 01:00:00,-1,-11.49416106802907,36.0,-0.05545751435120383
2018-05-06 02:00:00,-1,-11.443844645473819,10.0,-0.04186008797713403
2018-05-06 03:00:00,-1,-10.728784538574379,36.0,-0.05030205642454699
2018-05-06 04:00:00,-1,-10.061742398514452,35.0,-0.05356509400496634
2018-05-06 05:00:00,-1,-9.650490030201084,34.0,-0.044578818666421216
2018-05-06 06:00:00,-1,-9.009539586511158,33.0,-0.036326109391124906
2018-05-06 07:00:00,-1,-8.329323575188246,32.0,-0.029475347135611618
2018-05-06 08:00:00,-1,-7.7985246525182195,31.0,-0.033043046049020974
2018-05-06 09:00:00,-1,-7.152174076361907,30.0,-0.017869350750428503
2018-05-06 10:00:00,-1,-7.2054565580107575,29.0,-0.023895636903393136
2018-05-06 11:00:00,-1,-6.824103270096287,28.0,-0.015591562213390309
2018-05-06 12:00:00,-1,-7.035216284055653,26.0,-0.02276477806457078
2018-05-06 13:00:00,-1,-7.805627594457338,25.0,-0.030609567982203045
2018-05-06 14:00:00,-1,-7.713446176590278,24.0,-0.03048748491368003
2018-05-06 15:00:00,-1,-7.593898527565188,23.0,-0.028397139251156944
2018-05-06 16:00:00,-1,-7.677398348096837,22.0,-0.029703386270061305
2018-05-06 17:00:00,-1,-7.579043704773523,21.0,-0.0343688589706066
2018-05-06 18:00:00,-1,-6.977482535943536,20.0,-0.035034574968140886
2018-05-06 19:00:00,-1,-6.27166060751606,19.0,-0.029020085977654264
2018-05-06 20:00:00,-1,-5.889769829083079,18.0,-0.032011316602923445
2018-05-06 21:00:00,-1,-5.237279417653539,17.0,-0.028795508783734047
2018-05-06 22:00:00,-1,-4.831283826744492,10.0,-0.0319851251410187
2018-05-06 23:00:00,-1,-3.878257488282215,15.0,-0.03569937369519838
2018-05-07 00:00:00,-1,-3.034442951126377,14.0,-0.03930948419301161
2018-05-07 01:00:00,1,3.297132071585893,27.0,0.0012122887799483895
2018-05-07 02:00:00,1,4.271852340879916,26.0,0.010366475291087696
2018-05-07 03:00:00,1,4.1699702846638775,25.0,0.009121114683815712
2018-05-07 04:00:00,1,4.194002033208835,24.0,0.0071349107868727835
2018-05-07 05:00:00,1,4.49799406781159,23.0,0.010756959280292966
2018-05-07 06:00:00,1,4.35633174007617,22.0,0.006209255103131417
2018-05-07 07:00:00,1,4.893168367932589,21.0,0.011473631060451517
2018-05-07 08:00:00,1,4.6739040537433345,20.0,0.015981439516564278
2018-05-07 09:00:00,-1,-4.433394553008074,36.0,-0.018043938648469315
2018-05-07 10:00:00,1,4.855840587527465,11.0,0.017782944735085904
2018-05-07 11:00:00,-1,-5.08084002535039,36.0,-0.006406805211586097
2018-05-07 12:00:00,-1,-5.758903180218841,36.0,-0.016646670665867003
2018-05-07 13:00:00,-1,-6.2258313983231055,36.0,-0.01687963062385922
2018-05-07 14:00:00,-1,-6.821197422424093,36.0,-0.007967092444252089
2018-05-07 15:00:00,-1,-8.665949038680772,36.0,-0.035767830370529
2018-05-07 16:00:00,-1,-9.551262821663675,36.0,-0.04450362164465271
2018-05-07 17:00:00,-1,-10.10757454738422,36.0,-0.037376797371677206
2018-05-07 18:00:00,-1,-10.607251012857748,36.0,-0.032757333333333416
2018-05-07 19:00:00,-1,-10.98858099096559,36.0,-0.031954165244110655
2018-05-07 20:00:00,-1,-11.48523004072299,36.0,-0.041162433048735236
2018-05-07 21:00:00,-1,-11.159128306819477,36.0,-0.03974616604970904
2018-05-07 22:00:00,-1,-10.460475657448399,35.0,-0.029606036638806343
2018-05-07 23:00:00,-1,-10.246815517672047,34.0,-0.027787593562273116
2018-05-08 00:00:00,-1,-10.153881838384313,33.0,-0.031210986267166008
2018-05-08 01:00:00,-1,-9.743303959986708,32.0,-0.035020778641045025
2018-05-08 02:00:00,-1,-9.099071686082489,31.0,-0.035061801872655174
2018-05-08 03:00:00,-1,-8.430508884022984,30.0,-0.03556405353728487
2018-05-08 04:00:00,-1,-7.738372631788015,29.0,-0.035676732058076865
2018-05-08 05:00:00,-1,-7.042706529600224,28.0,-0.031190311049458352
2018-05-08 06:00:00,-1,-6.402996757835064,27.0,-0.026776717761817892
2018-05-08 07:00:00,-1,-5.868318164975528,26.0,-0.029076793104554466
2018-05-08 08:00:00,-1,-5.244683700518401,25.0,-0.030196861748149284
2018-05-08 09:00:00,-1,-4.586092534745631,24.0,-0.029896356448338435
2018-05-08 10:00:00,-1,-3.913410322092658,23.0,-0.02428749516399431
2018-05-08 11:00:00,-1,-3.293805589846963,22.0,-0.02209105694559621
2018-05-08 12:00:00,1,3.5842074960199493,36.0,0.025489268544900412
2018-05-08 13:00:00,1,3.7042562681957856,36.0,0.01851467746689517
2018-05-08 14:00:00,1,3.924081812316424,36.0,0.01609779052079796
2018-05-08 15:00:00,1,4.124934805295394,36.0,0.017109228283181288
2018-05-08 16:00:00,1,4.438924372700876,36.0,0.017431782751365477
2018-05-08 17:00:00,1,4.7722736694793,36.0,0.021149128187154975
2018-05-08 18:00:00,1,4.835018650996504,36.0,0.02100494685693599
2018-05-08 19:00:00,-1,-5.2078137624699465,10.0,-0.023217049648767696
2018-05-08 20:00:00,1,5.467433707728845,36.0,0.013280471424238494
2018-05-08 21:00:00,1,6.159693583275679,36.0,0.01685056695023235
2018-05-08 22:00:00,1,6.471794616490568,36.0,0.01388269826602162
2018-05-08 23:00:00,1,7.0330361471954745,36.0,0.01375237063126522
2018-05-09 00:00:00,1,7.816277064705959,36.0,0.01734242576090983
2018-05-09 01:00:00,1,8.04274219863684,36.0,0.01820703816160263
2018-05-09 02:00:00,1,8.098122818840165,36.0,0.01861551219938029
2018-05-09 03:00:00,1,10.625967651789336,14.0,0.03950466459351398
2018-05-09 04:00:00,1,10.088540779612222,13.0,0.04342155135894399
2018-05-09 05:00:00,1,8.548454436380311,12.0,0.03715482469748688
2018-05-09 06:00:00,1,7.404002458534111,11.0,0.03217944617827739
2018-05-09 07:00:00,1,6.752122956818775,10.0,0.03156514167943314
2018-05-09 08:00:00,1,5.830077685701354,9.0,0.035319233662227445
2018-05-09 09:00:00,1,4.829589908709826,31.0,0.027942990571856452
2018-05-09 10:00:00,1,4.4270914504774135,30.0,0.025142794376098454
2018-05-09 11:00:00,1,4.320326931460701,29.0,0.01225609822232343
2018-05-09 12:00:00,-1,-3.7987226783027093,36.0,-0.045982814178302966
2018-05-09 13:00:00,-1,-4.336893540277404,36.0,-0.03739618164167846
2018-05-09 14:00:00,-1,-5.015886568743729,36.0,-0.03539909044753864
2018-05-09 15:00:00,-1,-5.778842962234729,36.0,-0.03954358720667639
2018-05-09 16:00:00,-1,-6.3760105546919945,36.0,-0.03769520732364029
2018-05-09 17:00:00,-1,-7.015311988823715,36.0,-0.042608203254377974
2018-05-09 18:00:00,-1,-7.2323194312383405,36.0,-0.03365255430518388
2018-05-09 19:00:00,-1,-7.86614342760162,36.0,-0.045804983772010366
2018-05-09 20:00:00,-1,-8.696147867501058,36.0,-0.05373481770468491
2018-05-09 21:00:00,-1,-9.592098641411095,36.0,-0.05185874007915059
2018-05-09 22:00:00,-1,-10.87348176816684,36.0,-0.05307724750997622
2018-05-09 23:00:00,-1,-12.436724078341989,36.0,-0.06051209165105409
2018-05-10 00:00:00,-1,-13.203982643284197,36.0,-0.08295608144349798
2018-05-10 01:00:00,-1,-13.94409644129795,36.0,-0.08544571753180619
2018-05-10 02:00:00,-1,-14.968050429431855,36.0,-0.07817985998922994
2018-05-10 03:00:00,-1,-16.725120396983588,36.0,-0.07511137351725627
2018-05-10 04:00:00,-1,-18.268490275725437,36.0,-0.07850805760329149
2018-05-10 05:00:00,-1,-19.382071616825964,36.0,-0.0751112779535581
2018-05-10 06:00:00,-1,-20.810179289206374,36.0,-0.07997077908125994
